commit	date	paths	disposition	reason	decision_threads	evidence_ids
823f0e2e2927733337a5b0b94de9dd163461ba19	2026-06-07T16:16:22+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Records the include-module aggregation proof (Disabled contributes no API; Enabled contributes exactly one) and advances the designated next step to the actual LeaderboardPlugin include patch.	T-13	E-0145
a98a5bfaa4f3a64bac69fef0bdb9f3fe2d7cdc9b	2026-06-07T16:44:03+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	semantic-scan	RJ — Full inspected diff promotes the include shape from a test-local result to a src/main helper while retaining explicit non-exposure caveats; documents a material status clarification without a new decision.	T-13	E-0146
eb666042a0d8857287e95ccdcdb09f801e37f15e	2026-06-07T16:58:17+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — First document recording LeaderboardPlugin.modules.api binding the disabled inclusion boundary while route exposure and production service/backend bindings remain absent; chains directly onto the processed primary documentary state (not a branch repeat) and is reachable only from the frozen npe refs.	T-13	E-0147
d7fa170fa785c2f9e73a434017ae9b7bb0e28450	2026-06-07T18:41:36+02:00	AGENTS.md;docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — d8-only squash candidate whose documentation portion states production route exposure through the default modules.api include, the src/main opt-in module chain, and hardening gaps (freshness, observability, kill-switch); its three review-document end states are content-blob identical to the later primary-lineage result at ordinal 149, so it is original at processing time and the equivalence is recorded for that lineage.	T-13	E-0148
eca22b68dd66af26246f6cbc54d4ce46dbb2545d	2026-06-08T14:53:15+02:00	AGENTS.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Adds the Distage whole-plugin-include hazard guardrail to AGENTS and a matching roadmap section: ad-hoc include(LeaderboardPlugin.modules.api) NPE, search inclusion constructors expressly not proven root cause, targeted modules or testkit fixtures preferred.	T-15	E-0149
2508abf2fd4cf9e7c262a5dcb9fb165fd6605817	2026-06-08T15:07:30+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Documents the opt-in BeautySearchPluginModules.api helper contributing exactly one API to the real weak many[HttpApi] set while LeaderboardPlugin remains unchanged and inclusion stays blocked on readiness/freshness acceptance.	T-13	E-0150
1c63b50cd44292f0a3c3d55d117459878cfa0ef6	2026-06-08T15:07:35+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Documents the src/main ready-catalog helper, typed factory and opt-in seedResourceInMemory backend/service module, each with explicit non-production and no-freshness-semantics caveats.	T-13	E-0151
81c29cc14d5e7b662f8cc12160070aa5f0862fc6	2026-06-08T15:07:40+02:00	AGENTS.md;docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Documents the composed opt-in end-to-end route module with smoke proof and expands acceptance criteria to activation/readiness/freshness-staleness; separately removes the sbt --shutdown instruction from AGENTS (inspected in its documentation portion).	T-13	E-0152
3129147c094388db460db5dce97b5e758b5373ab	2026-06-08T15:12:28+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Primary-lineage exposure flip: default modules.api includes the seed-catalog/in-memory route module; lexical/simple/catalog-first explicitly non-ES/Qdrant/hybrid; freshness, replacement, observability and kill-switch become the named remaining gaps and the hardening redesignation of the next step.	T-13,T-14	E-0153
024433792a4fdff0f2972b64f1f75d84fad6a8a6	2026-06-08T15:19:28+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Demotes the disabled-by-default inclusion activation/handle to a staging/helper boundary that is not the active route gate, restates direct exposure through the default include, and keeps a real kill-switch as future hardening.	T-21	E-0154
1cf586cacf0e1f435ed848cf2a87c11ccb28b7e6	2026-06-08T15:19:28+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Adds coordinate and query-parameter behavior characterization through the production graph with an explicit current-behavior vs desired-final-validation separation (no range/length validation today).	T-03	E-0155
548a24e9d59d1fcde4f7d20c75c963bce81d39af	2026-06-08T15:19:28+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Characterizes invalid-request behavior as 500 with empty body across malformed/empty/typed/missing input and lists typed 4xx, structured errors, validation, observability and kill-switch as the desired-contract gap.	T-03,T-21	E-0156
5e09a1b0895cca8994ba0d76bbe572a2590522d4	2026-06-08T15:19:28+02:00	docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	semantic-scan	RJ — Appends ready-catalog-documents validation outcomes (Right/Left rejection cases) to existing helper claims with the explicit limits that this is startup readiness validation, not freshness policy.	T-19	E-0157
8015470597f5741c1a20518ee792ee51a67735e8	2026-06-08T15:19:28+02:00	docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Characterizes limit behavior through the production graph and records seven new named blockers including undefined freshness bounds, missing observability surface, missing kill-switch and the express statement that Qdrant/hybrid/Elasticsearch are not production backends for this route.	T-21	E-0158
5c795b3f75485f218a7ccae98306f3e2af6644db	2026-06-08T15:36:04+02:00	AGENTS.md	deep	RJ — Reorganizes repository governance: new Purpose, no-copy-dependency and commit-message rules, prompt/agent discipline with model thinking-budget tiers, and docs-cadence rules that shape how BeautyQ search evidence is produced and maintained.	T-15,T-16	E-0159
a3a5280ecd7190537b836fb0963bd92cfb3d8fe3	2026-06-08T20:17:43+02:00	AGENTS.md	deep	RJ — Promotes FP test-style guardrails to standing governance, including the whole-plugin-include prohibition and accepted-var exception framing derived from the search refactor lessons.	T-15	E-0160
9e5d6b0a1122b39f32375f4fd991776ad20dc073	2026-06-08T20:53:55+02:00	AGENTS.md	deep	RJ — Defines the Ref-fixture vs Ref-spy taxonomy, the Expecting/Scripted/FailIfCalled/Stub naming policy and names BeautySearchAppGraphBoundarySpec.ExpectingBeautySearchBackend as the canonical reference pattern.	T-15	E-0161
40821fa123f87d15d02ef1b4fdcf9d0af06ecf8e	2026-06-08T21:16:15+02:00	AGENTS.md	clerical	RJ — Inspected equivalent rewording of the two Ref fixture/spy bullets (whitebox-smell phrasing softened); no rule change.		E-0162
351a3a1ae56a20afb8f330f2a62ce165594edc56	2026-06-09T12:49:42+02:00	AGENTS.md	deep	RJ — T011 promotion after documentary reopen: full AGENTS diff is a standing-governance restructure — the FP test-style subsections were folded into a Constructive test taxonomy section (intention/encapsulation/isolation axes, dual-test tactic, fixture prefer/avoid lists, Expecting/Scripted/FailIfCalled/Stub double naming, communication-test rules), the include guardrail was rewritten with named alternatives and an intermittent-failure full-suite requirement, verification labels gained a FULL-GREEN caveat for known pre-existing external-suite failures, a 2048 thinking tier was added, and the route characterization was restated compactly (previously scanned as minor consolidation).	T-15	E-0163
0ca25c515c26ed93515265f6e351d8086dbc989d	2026-06-09T15:17:17+02:00	AGENTS.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/search-dsl-hybrid-v1-plan.md	deep	RJ — Declares the non-production real-resource Qdrant/hybrid manual runner a reached milestone with explicit lifecycle gates, env-gated real smokes, and recorded full-suite validation numbers, while production remains seed-catalog in-memory.	T-08,T-12,T-13	E-0164
837ae74ba933a38a62d856bbe45628afcf8c24cd	2026-06-09T15:48:49+02:00	AGENTS.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/search-dsl-hybrid-v1-plan.md	deep	RJ — Reattributes the full validation pass to a user-verified external run and aligns the app-graph spec description to the expecting-fake taxonomy; a material evidence-attribution change.	T-15	E-0165
e4bfaa0eeeb14aeb69527e080637ed12c8e1233c	2026-06-09T17:19:26+02:00	docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Names the current phase A→B production-hybrid control-plane v0 with three runtime modes and asserts the control-plane types are required preparation, explicitly not route wiring and not a roadmap deviation.	T-18,T-22	E-0166
1671c32e90513fcea56648d7ec6172aa83651e3a	2026-06-09T19:03:04+02:00	docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/search-dsl-hybrid-v1-plan.md	deep	RJ — Records the full control-plane v0 inventory and conservative serving/evaluator contract (default SeedCatalogOnly; shadow never affects responses; serve only when Ready; NotReady falls back conservatively) with repeated non-production-wiring caveats.	T-18	E-0167
48697b939f3c25f0ef52af7e04636c6dfca19c22	2026-06-10T01:32:24+02:00	AGENTS.md;README.md	deep	RJ — Retires the Purpose, prompt-discipline, thinking-budget, docs-cadence and verification-label governance sections from AGENTS while README absorbs an environment-gated full-suite launch procedure including Qdrant/LLama real-resource smoke variables; a documentary ownership relocation inspected in its documentation portion.	T-16	E-0168
0d6df6c278f7bac33ca2fee485e3fe72bd3f2799	2026-06-10T11:37:13+02:00	AGENTS.md;docs/beautyq-search-dsl-v1.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/search-dsl-hybrid-v1-plan.md	deep	RJ — Establishes B-lite as current strategy (runtime hybrid expansion paused after the hidden control-plane proof; ES/Qdrant advance together only in eval), and reclassifies InMemorySearchBackend as a temporary seed-backed stabilizer explicitly not an ES oracle.	T-14,T-18,T-22	E-0169,E-0170
7ef3601311cfcc3a30cc522f990fcd47c4db59e2	2026-06-10T13:57:38+02:00	docs/LOCAL_LLM_MODEL_SELECTION_POLICY.md;docs/codebase-review/INVENTORY.md	deep	RJ — New 310-line model selection policy document with capability tables, derived value formulas and GPT-saving/No-GPT selection logic, self-declared as operational heuristic not benchmark or architecture, registered into the review INVENTORY as a new documentary owner.	T-16	E-0171
8f1ceeb5c692c4fd5ee9c7eb097a92ffcb139306	2026-06-10T13:58:11+02:00	AGENTS.md;docs/local/COORDINATOR_PROMPTING_REMINDER.md	deep	RJ — Major AGENTS.md reorganization restoring prompt/delegated-agent discipline, verification labels, docs cadence and commit-readiness guardrails, restating ES as the intended lexical baseline and InMemorySearchBackend as a non-oracle seed stabilizer, plus B-lite eval metric rules; a new 880-line COORDINATOR_PROMPTING_REMINDER.md is created as the coordinator workflow owner.	T-15,T-16	E-0172,E-0173
5e83b8f522363faeab72fa52684d80ad92513f61	2026-06-10T18:14:31+02:00	AGENTS.md;README.md;docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/LOCAL_LLM_MODEL_SELECTION_POLICY.md;docs/beautyq-search-dsl-v1.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/README.md;docs/codebase-review/REVIEW_NOTES.md;docs/local/COORDINATOR_PROMPTING_REMINDER.md;docs/search-dsl-hybrid-v1-plan.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Creates the canonical BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md handoff and relocates current-state and EngineEval material out of AGENTS, roadmap, architecture, DSL and hybrid plan into it and into the coordinator reminder; adds ES-native and Qdrant-native design principles.	T-04,T-14	E-0174,E-0175
a9e53ff3fdbb6e1adee672501d985cd6c64bc21f	2026-06-10T23:40:00+02:00	AGENTS.md;docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/local/COORDINATOR_PROMPTING_REMINDER.md	deep	RJ — Relocates bundle/context-authoring and detailed delegated-agent task rules out of AGENTS into the coordinator reminder, leaving a compressed scope-control guardrail; a documentary ownership move inspected in its documentation portion.	T-16	E-0176
a6736e238f914d562cca65a5f4b989d5f2fb3a78	2026-06-11T14:14:27+02:00	AGENTS.md;ONBOARDING.md;docs/LOCAL_LLM_MODEL_SELECTION_POLICY.md;docs/local/COORDINATOR_PROMPTING_REMINDER.md	deep	RJ — Adds the root ONBOARDING.md coordinator onboarding prompt establishing a source-truth-gated reading order, and reworks the model-selection policy section 9 into a decision-order/role/coordinator-responsibility policy keying model choice to task type, source truth and risk rather than GPT availability.	T-04,T-16	E-0177,E-0178
8837caf96e2d9815536d8966b75907e61a4e3cfe	2026-06-11T22:16:04+02:00	AGENTS.md	semantic-scan	RJ — Refines the AGENTS unused-code guardrail into an operational compile-fix reporting rule; a wording/process refinement in an existing owner.		
5c17e95065d147517f6130fbceccad04be910b27	2026-06-11T22:50:53+02:00	AGENTS.md	semantic-scan	RJ — Reframes prompt-supplied imports and helpers as candidate source-truth rather than paste-all requirements in the AGENTS unused-code guardrail.		
a0f297a6c191c4ee0ada62cf68f600c8515f7eba	2026-06-12T00:58:48+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Adds a product search north star and a nearest production checkpoint defining the ES-backed seed route over InMemorySearchBackend as the next business-visible goal; a forward architectural-goal statement.	T-14,T-22	E-0179
ee95368a5a53e1cf6292e5de20ac6ded35629fb4	2026-06-12T02:10:59+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Records the newly existing production-hidden ES seed-route module and scripted-ES route proof, states the default is not yet switched, and documents the observed zero-hit ES response still carrying non-empty facets and inferred filters.	T-14	E-0180
818f4a26d75778d743db5a9d86e808ef81446e41	2026-06-12T10:05:39+02:00	AGENTS.md	semantic-scan	RJ — Adds an AGENTS Scala-rules bullet requiring explicit Unit returns in Scala 3 tests; a process-guardrail wording addition.		
e7509af6064ae357fb73be2bf8fe2778f8b2a0bf	2026-06-12T10:05:42+02:00	AGENTS.md	semantic-scan	RJ — Expands the AGENTS unsafe-extraction guardrail to additional projection/get forms with typed-error and test fail guidance.		
1f1fcb07cd4adee1ef720cc194823b051485be75	2026-06-12T11:39:32+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md	deep	RJ — Records the default production /beauty-search switch from seedCatalogInMemory to the ES-backed seed route and demotes InMemorySearchBackend to rollback/non-default, reporting a full-verification total; a migration/cutover status change.	T-13,T-14	E-0181
3b675a616723f41403818bed6f667c3ec9500f64	2026-06-12T11:51:17+02:00	docs/demo/beauty-search-es-seed-demo-queries.md	deep	RJ — Creates the ES seed demo query inventory as a new evaluation/operations documentary owner selected for business smoke over the ES-backed default route.	T-14,T-15	E-0182
c7f39eef0f286337743d80e8db0d376a3a9d6bdf	2026-06-12T15:13:56+02:00	AGENTS.md;docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/local/COORDINATOR_PROMPTING_REMINDER.md	deep	RJ — Propagates the ES-backed default into AGENTS, reclassifies InMemorySearchBackend as a rollback/regression/pure backend, adds an HTTP-client bodyless-endpoint rule, and compacts the ES checkpoint sections into the handoff with updated verification totals.	T-14,T-45	E-0183
